2026-03-08 12:33:54,781 | INFO | Logger initialized
2026-03-08 12:33:54,781 | INFO | Log file: logs/train_20260308_123354.log
2026-03-08 12:33:54,781 | INFO | Starting training...
2026-03-08 12:33:54,781 | INFO | Creating model...
2026-03-08 12:33:55,103 | INFO | Model: "FBPConvNet"
2026-03-08 12:33:55,254 | INFO | Total params: 34,613,953 (132.04 MB)
2026-03-08 12:33:55,255 | INFO | Trainable params: 34,600,001 (131.99 MB)
2026-03-08 12:33:55,255 | INFO | Non-trainable params: 13,952 (54.50 KB)
2026-03-08 12:33:55,255 | INFO | TensorFlow version: 2.21.0
2026-03-08 12:33:55,255 | WARNING | TensorFlow GPU support is not available on native Windows for TensorFlow >= 2.11. Even if CUDA/cuDNN are installed, GPU will not be used. Please use WSL2 or the TensorFlow-DirectML plugin.
2026-03-08 12:33:55,256 | INFO | GPUs available: []
2026-03-08 12:33:55,256 | INFO | Train images: 150
2026-03-08 12:33:55,256 | INFO | Test images: 30
2026-03-08 12:33:55,256 | INFO | Projections: [15]
2026-03-08 12:33:55,257 | INFO | Generating TRAIN dataset...
2026-03-08 12:33:55,257 | INFO | 150
2026-03-08 12:33:55,257 | INFO | 0
2026-03-08 12:33:55,348 | INFO | 1
2026-03-08 12:33:55,421 | INFO | 2
2026-03-08 12:33:55,475 | INFO | 3
2026-03-08 12:33:55,506 | INFO | 4
2026-03-08 12:33:55,618 | INFO | 5
2026-03-08 12:33:55,657 | INFO | 6
2026-03-08 12:33:55,744 | INFO | 7
2026-03-08 12:33:55,793 | INFO | 8
2026-03-08 12:33:55,889 | INFO | 9
2026-03-08 12:33:55,941 | INFO | 10
2026-03-08 12:33:56,036 | INFO | 11
2026-03-08 12:33:56,105 | INFO | 12
2026-03-08 12:33:56,162 | INFO | 13
2026-03-08 12:33:56,268 | INFO | 14
2026-03-08 12:33:56,329 | INFO | 15
2026-03-08 12:33:56,371 | INFO | 16
2026-03-08 12:33:56,465 | INFO | 17
2026-03-08 12:33:56,499 | INFO | 18
2026-03-08 12:33:56,525 | INFO | 19
2026-03-08 12:33:56,559 | INFO | 20
2026-03-08 12:33:56,619 | INFO | 21
2026-03-08 12:33:56,688 | INFO | 22
2026-03-08 12:33:56,783 | INFO | 23
2026-03-08 12:33:56,881 | INFO | 24
2026-03-08 12:33:56,977 | INFO | 25
2026-03-08 12:33:57,002 | INFO | 26
2026-03-08 12:33:57,044 | INFO | 27
2026-03-08 12:33:57,146 | INFO | 28
2026-03-08 12:33:57,171 | INFO | 29
2026-03-08 12:33:57,240 | INFO | 30
2026-03-08 12:33:57,300 | INFO | 31
2026-03-08 12:33:57,370 | INFO | 32
2026-03-08 12:33:57,417 | INFO | 33
2026-03-08 12:33:57,503 | INFO | 34
2026-03-08 12:33:57,614 | INFO | 35
2026-03-08 12:33:57,700 | INFO | 36
2026-03-08 12:33:57,733 | INFO | 37
2026-03-08 12:33:57,767 | INFO | 38
2026-03-08 12:33:57,871 | INFO | 39
2026-03-08 12:33:57,905 | INFO | 40
2026-03-08 12:33:57,939 | INFO | 41
2026-03-08 12:33:58,017 | INFO | 42
2026-03-08 12:33:58,077 | INFO | 43
2026-03-08 12:33:58,193 | INFO | 44
2026-03-08 12:33:58,265 | INFO | 45
2026-03-08 12:33:58,362 | INFO | 46
2026-03-08 12:33:58,405 | INFO | 47
2026-03-08 12:33:58,484 | INFO | 48
2026-03-08 12:33:58,617 | INFO | 49
2026-03-08 12:33:58,734 | INFO | 50
2026-03-08 12:33:58,807 | INFO | 51
2026-03-08 12:33:58,878 | INFO | 52
2026-03-08 12:33:58,913 | INFO | 53
2026-03-08 12:33:59,009 | INFO | 54
2026-03-08 12:33:59,134 | INFO | 55
2026-03-08 12:33:59,189 | INFO | 56
2026-03-08 12:33:59,312 | INFO | 57
2026-03-08 12:33:59,422 | INFO | 58
2026-03-08 12:33:59,521 | INFO | 59
2026-03-08 12:33:59,577 | INFO | 60
2026-03-08 12:33:59,647 | INFO | 61
2026-03-08 12:33:59,734 | INFO | 62
2026-03-08 12:33:59,818 | INFO | 63
2026-03-08 12:33:59,852 | INFO | 64
2026-03-08 12:33:59,937 | INFO | 65
2026-03-08 12:34:00,022 | INFO | 66
2026-03-08 12:34:00,118 | INFO | 67
2026-03-08 12:34:00,237 | INFO | 68
2026-03-08 12:34:00,332 | INFO | 69
2026-03-08 12:34:00,421 | INFO | 70
2026-03-08 12:34:00,539 | INFO | 71
2026-03-08 12:34:00,632 | INFO | 72
2026-03-08 12:34:00,693 | INFO | 73
2026-03-08 12:34:00,815 | INFO | 74
2026-03-08 12:34:00,959 | INFO | 75
2026-03-08 12:34:01,090 | INFO | 76
2026-03-08 12:34:01,210 | INFO | 77
2026-03-08 12:34:01,289 | INFO | 78
2026-03-08 12:34:01,344 | INFO | 79
2026-03-08 12:34:01,418 | INFO | 80
2026-03-08 12:34:01,502 | INFO | 81
2026-03-08 12:34:01,618 | INFO | 82
2026-03-08 12:34:01,723 | INFO | 83
2026-03-08 12:34:01,755 | INFO | 84
2026-03-08 12:34:01,800 | INFO | 85
2026-03-08 12:34:01,961 | INFO | 86
2026-03-08 12:34:02,105 | INFO | 87
2026-03-08 12:34:02,243 | INFO | 88
2026-03-08 12:34:02,376 | INFO | 89
2026-03-08 12:34:02,483 | INFO | 90
2026-03-08 12:34:02,522 | INFO | 91
2026-03-08 12:34:02,560 | INFO | 92
2026-03-08 12:34:02,588 | INFO | 93
2026-03-08 12:34:02,684 | INFO | 94
2026-03-08 12:34:02,710 | INFO | 95
2026-03-08 12:34:02,737 | INFO | 96
2026-03-08 12:34:02,804 | INFO | 97
2026-03-08 12:34:02,936 | INFO | 98
2026-03-08 12:34:03,070 | INFO | 99
2026-03-08 12:34:03,126 | INFO | 100
2026-03-08 12:34:03,195 | INFO | 101
2026-03-08 12:34:03,275 | INFO | 102
2026-03-08 12:34:03,370 | INFO | 103
2026-03-08 12:34:03,415 | INFO | 104
2026-03-08 12:34:03,448 | INFO | 105
2026-03-08 12:34:03,548 | INFO | 106
2026-03-08 12:34:03,604 | INFO | 107
2026-03-08 12:34:03,627 | INFO | 108
2026-03-08 12:34:03,689 | INFO | 109
2026-03-08 12:34:03,736 | INFO | 110
2026-03-08 12:34:03,784 | INFO | 111
2026-03-08 12:34:03,875 | INFO | 112
2026-03-08 12:34:03,999 | INFO | 113
2026-03-08 12:34:04,051 | INFO | 114
2026-03-08 12:34:04,076 | INFO | 115
2026-03-08 12:34:04,155 | INFO | 116
2026-03-08 12:34:04,182 | INFO | 117
2026-03-08 12:34:04,302 | INFO | 118
2026-03-08 12:34:04,344 | INFO | 119
2026-03-08 12:34:04,395 | INFO | 120
2026-03-08 12:34:04,515 | INFO | 121
2026-03-08 12:34:04,635 | INFO | 122
2026-03-08 12:34:04,695 | INFO | 123
2026-03-08 12:34:04,835 | INFO | 124
2026-03-08 12:34:04,915 | INFO | 125
2026-03-08 12:34:05,017 | INFO | 126
2026-03-08 12:34:05,059 | INFO | 127
2026-03-08 12:34:05,118 | INFO | 128
2026-03-08 12:34:05,178 | INFO | 129
2026-03-08 12:34:05,229 | INFO | 130
2026-03-08 12:34:05,262 | INFO | 131
2026-03-08 12:34:05,324 | INFO | 132
2026-03-08 12:34:05,413 | INFO | 133
2026-03-08 12:34:05,492 | INFO | 134
2026-03-08 12:34:05,571 | INFO | 135
2026-03-08 12:34:05,603 | INFO | 136
2026-03-08 12:34:05,650 | INFO | 137
2026-03-08 12:34:05,691 | INFO | 138
2026-03-08 12:34:05,807 | INFO | 139
2026-03-08 12:34:05,851 | INFO | 140
2026-03-08 12:34:05,973 | INFO | 141
2026-03-08 12:34:05,999 | INFO | 142
2026-03-08 12:34:06,068 | INFO | 143
2026-03-08 12:34:06,102 | INFO | 144
2026-03-08 12:34:06,189 | INFO | 145
2026-03-08 12:34:06,284 | INFO | 146
2026-03-08 12:34:06,369 | INFO | 147
2026-03-08 12:34:06,439 | INFO | 148
2026-03-08 12:34:06,525 | INFO | 149
2026-03-08 12:34:06,639 | INFO | Processando 0.png...
2026-03-08 12:34:07,046 | INFO | Processando 1.png...
2026-03-08 12:34:07,323 | INFO | Processando 10.png...
2026-03-08 12:34:07,599 | INFO | Processando 100.png...
2026-03-08 12:34:07,875 | INFO | Processando 101.png...
2026-03-08 12:34:08,148 | INFO | Processando 102.png...
2026-03-08 12:34:08,420 | INFO | Processando 103.png...
2026-03-08 12:34:08,692 | INFO | Processando 104.png...
2026-03-08 12:34:08,967 | INFO | Processando 105.png...
2026-03-08 12:34:09,239 | INFO | Processando 106.png...
2026-03-08 12:34:09,515 | INFO | Processando 107.png...
2026-03-08 12:34:09,784 | INFO | Processando 108.png...
2026-03-08 12:34:10,058 | INFO | Processando 109.png...
2026-03-08 12:34:10,330 | INFO | Processando 11.png...
2026-03-08 12:34:10,602 | INFO | Processando 110.png...
2026-03-08 12:34:10,876 | INFO | Processando 111.png...
2026-03-08 12:34:11,150 | INFO | Processando 112.png...
2026-03-08 12:34:11,427 | INFO | Processando 113.png...
2026-03-08 12:34:11,700 | INFO | Processando 114.png...
2026-03-08 12:34:11,975 | INFO | Processando 115.png...
2026-03-08 12:34:12,247 | INFO | Processando 116.png...
2026-03-08 12:34:12,517 | INFO | Processando 117.png...
2026-03-08 12:34:12,788 | INFO | Processando 118.png...
2026-03-08 12:34:13,066 | INFO | Processando 119.png...
2026-03-08 12:34:13,343 | INFO | Processando 12.png...
2026-03-08 12:34:13,617 | INFO | Processando 120.png...
2026-03-08 12:34:13,895 | INFO | Processando 121.png...
2026-03-08 12:34:14,183 | INFO | Processando 122.png...
2026-03-08 12:34:14,453 | INFO | Processando 123.png...
2026-03-08 12:34:14,726 | INFO | Processando 124.png...
2026-03-08 12:34:15,013 | INFO | Processando 125.png...
2026-03-08 12:34:15,293 | INFO | Processando 126.png...
2026-03-08 12:34:15,567 | INFO | Processando 127.png...
2026-03-08 12:34:15,842 | INFO | Processando 128.png...
2026-03-08 12:34:16,118 | INFO | Processando 129.png...
2026-03-08 12:34:16,400 | INFO | Processando 13.png...
2026-03-08 12:34:16,690 | INFO | Processando 130.png...
2026-03-08 12:34:16,965 | INFO | Processando 131.png...
2026-03-08 12:34:17,242 | INFO | Processando 132.png...
2026-03-08 12:34:17,520 | INFO | Processando 133.png...
2026-03-08 12:34:17,796 | INFO | Processando 134.png...
2026-03-08 12:34:18,073 | INFO | Processando 135.png...
2026-03-08 12:34:18,356 | INFO | Processando 136.png...
2026-03-08 12:34:18,632 | INFO | Processando 137.png...
2026-03-08 12:34:18,916 | INFO | Processando 138.png...
2026-03-08 12:34:19,202 | INFO | Processando 139.png...
2026-03-08 12:34:19,486 | INFO | Processando 14.png...
2026-03-08 12:34:19,762 | INFO | Processando 140.png...
2026-03-08 12:34:20,037 | INFO | Processando 141.png...
2026-03-08 12:34:20,310 | INFO | Processando 142.png...
2026-03-08 12:34:20,584 | INFO | Processando 143.png...
2026-03-08 12:34:20,858 | INFO | Processando 144.png...
2026-03-08 12:34:21,135 | INFO | Processando 145.png...
2026-03-08 12:34:21,411 | INFO | Processando 146.png...
2026-03-08 12:34:21,683 | INFO | Processando 147.png...
2026-03-08 12:34:21,958 | INFO | Processando 148.png...
2026-03-08 12:34:22,231 | INFO | Processando 149.png...
2026-03-08 12:34:22,501 | INFO | Processando 15.png...
2026-03-08 12:34:22,781 | INFO | Processando 16.png...
2026-03-08 12:34:23,056 | INFO | Processando 17.png...
2026-03-08 12:34:23,330 | INFO | Processando 18.png...
2026-03-08 12:34:23,602 | INFO | Processando 19.png...
